""
"TEC System Name:","AY.VAV1-10","","Descriptor:",""
" 49","DHCD.VAV6R10:DMPR POS","","","46.8","PCT"," -N-     NONE"
" 51","DHCD.VAV6R10:MTR1 TIMING","","","95.0","SEC"," -N-     NONE"
" 52","DHCD.VAV6R10:VLV COMD","","","0.0","PCT"," -N-     NONE"
" 53","DHCD.VAV6R10:VLV POS","","","0.0","PCT"," -N-     NONE"
" 55","DHCD.VAV6R10:MTR2 TIMING","","","150.0","SEC"," -N-     NONE"
" 56","DHCD.VAV6R10:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","DHCD.VAV6R10:MTR SETUP","","","13.0",""," -N-     NONE"
" 59","DHCD.VAV6R10:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","DHCD.VAV6R10:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","DHCD.VAV6R10:CLG I GAIN","","","0.01",""," -N-     NONE"
" 65","DHCD.VAV6R10:CLG D GAIN","","","0.0",""," -N-     NONE"
" 66","DHCD.VAV6R10:CLG BIAS","","","0.0","PCT"," -N-     NONE"
" 67","DHCD.VAV6R10:HTG P GAIN","","","10.0",""," -N-     NONE"
" 68","DHCD.VAV6R10:HTG I GAIN","","","0.01",""," -N-     NONE"
" 69","DHCD.VAV6R10:HTG D GAIN","","","0.0",""," -N-     NONE"
" 70","DHCD.VAV6R10:HTG BIAS","","","0.0","PCT"," -N-     NONE"
" 71","DHCD.VAV6R10:FLOW P GAIN","","","0.0",""," -N-     NONE"
" 72","DHCD.VAV6R10:FLOW I GAIN","","","0.01",""," -N-     NONE"
" 73","DHCD.VAV6R10:FLOW D GAIN","","","0.0",""," -N-     NONE"
" 74","DHCD.VAV6R10:FLOW BIAS","","","50.0","PCT"," -N-     NONE"
" 75","DHCD.VAV6R10:FLOW","","","83.25","PCT"," -N-     NONE"
" 76","DHCD.VAV6R10:CTL FLOW MIN","","","92.0"," CFM"," -N-     NONE"
" 77","DHCD.VAV6R10:CTL FLOW MAX","","","452.0"," CFM"," -N-     NONE"
" 78","DHCD.VAV6R10:CTL TEMP","","","72.0","DEG F"," -N-     NONE"
" 79","DHCD.VAV6R10:CLG LOOPOUT","","","79.6","PCT"," -N-     NONE"
" 80","DHCD.VAV6R10:HTG LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 85","DHCD.VAV6R10:SWITCH LIMIT","","","5.2","PCT"," -N-     NONE"
" 86","DHCD.VAV6R10:SWITCH TIME","","","10.0","MIN"," -N-     NONE"
" 90","DHCD.VAV6R10:SWITCH DBAND","","","1.0","DEG F"," -N-     NONE"
" 92","DHCD.VAV6R10:CTL STPT","","","72.0","DEG F"," -N-     NONE"
" 93","DHCD.VAV6R10:FLOW STPT","","","83.75","PCT"," -N-     NONE"
" 94","DHCD.VAV6R10:CAL AIR","","","NO",""," -N-     NONE"
" 95","DHCD.VAV6R10:CAL SETUP","","","0.0",""," -N-     NONE"
" 96","DHCD.VAV6R10:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","DHCD.VAV6R10:DUCT AREA","","","0.35","SQ. FT"," -N-     NONE"
" 98","DHCD.VAV6R10:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","DHCD.VAV6R10:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","DHCD.VAV6R11","","Descriptor:",""
"","DHCD.VAV6R11:ADDRESS","","","21",""," -N-     NONE"
"  2","DHCD.VAV6R11:APPLICATION","","","2523.0",""," -N-     NONE"
"  3","DHCD.VAV6R11:CHK STATUS","",""," -1.0",""," -N-     NONE"
"  4","DHCD.VAV6R11:ROOM TEMP","","","72.0","DEG F"," -N-     NONE"
"  5","DHCD.VAV6R11:HEAT.COOL","","","COOL",""," -N-     OVRD"
"  6","DHCD.VAV6R11:DAY CLG STPT","","","75.0","DEG F"," -N-     NONE"
"  7","DHCD.VAV6R11:DAY HTG STPT","","","70.0","DEG F"," -N-     NONE"
"  8","DHCD.VAV6R11:NGT CLG STPT","","","82.0","DEG F"," -N-     NONE"
"  9","DHCD.VAV6R11:NGT HTG STPT","","","65.0","DEG F"," -N-     NONE"
" 10","DHCD.VAV6R11:CHK OUT","","","NO",""," -N-     NONE"
" 11","DHCD.VAV6R11:RM STPT MIN","","","55.0","DEG F"," -N-     NONE"
" 12","DHCD.VAV6R11:RM STPT MAX","","","90.0","DEG F"," -N-     NONE"
" 13","DHCD.VAV6R11:RM STPT DIAL","","","71.0","DEG F"," -N-     NONE"
" 14","DHCD.VAV6R11:STPT DIAL","","","YES",""," -N-     NONE"
" 15","DHCD.VAV6R11:AI 3","","","56.5","DEG F"," -N-     NONE"
" 16","DHCD.VAV6R11:FLOW START","","","50.0","PCT"," -N-     NONE"
" 17","DHCD.VAV6R11:FLOW END","","","100.0","PCT"," -N-     NONE"
" 18","DHCD.VAV6R11:WALL SWITCH","","","NO",""," -N-     NONE"
" 19","DHCD.VAV6R11:DI OVRD SW","","","OFF",""," -N-     NONE"
" 20","DHCD.VAV6R11:OVRD TIME","","","0.0","HRS"," -N-     NONE"
" 21","DHCD.VAV6R11:NGT OVRD","","","NIGHT",""," -N-     NONE"
" 22","DHCD.VAV6R11:REHEAT START","","","24.8","PCT"," -N-     NONE"
" 23","DHCD.VAV6R11:REHEAT END","","","74.8","PCT"," -N-     NONE"
" 24","DHCD.VAV6R11:DI 4","","","OFF",""," -N-     NONE"
" 25","DHCD.VAV6R11:DI 3","","","OFF",""," -N-     NONE"
" 29","DHCD.VAV6R11:DAY.NGT","","","DAY",""," -N-     OPER"
" 31","DHCD.VAV6R11:CLG FLOW MIN","","","420.0"," CFM"," -N-     NONE"
" 32","DHCD.VAV6R11:CLG FLOW MAX","","","1400.0"," CFM"," -N-     NONE"
" 33","DHCD.VAV6R11:HTG FLOW MIN","","","420.0"," CFM"," -N-     NONE"
" 34","DHCD.VAV6R11:HTG FLOW MAX","","","1040.0"," CFM"," -N-     NONE"
" 35","DHCD.VAV6R11:AIR VOLUME","","","1388.0"," CFM"," -N-     NONE"
" 36","DHCD.VAV6R11:FLOW COEFF","","","0.65",""," -N-     NONE"
" 40","DHCD.VAV6R11:AI 4","","","74.0","DEG F"," *F*     NONE"
" 41","DHCD.VAV6R11:DO 1","","","OFF",""," -N-     NONE"
" 42","DHCD.VAV6R11:DO 2","","","ON",""," -N-     NONE"
" 43","DHCD.VAV6R11:DO 3","","","ON",""," -N-     NONE"
" 44","DHCD.VAV6R11:DO 4","","","OFF",""," -N-     NONE"
" 48","DHCD.VAV6R11:DMPR COMD","","","34.8","PCT"," -N-     NONE"
" 49","DHCD.VAV6R11:DMPR POS","","","34.8","PCT"," -N-     NONE"
" 51","DHCD.VAV6R11:MTR1 TIMING","","","95.0","SEC"," -N-     NONE"
" 52","DHCD.VAV6R11:VLV COMD","","","0.0","PCT"," -N-     NONE"
" 53","DHCD.VAV6R11:VLV POS","","","0.0","PCT"," -N-     NONE"
" 55","DHCD.VAV6R11:MTR2 TIMING","","","150.0","SEC"," -N-     NONE"
" 56","DHCD.VAV6R11:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","DHCD.VAV6R11:MTR SETUP","","","13.0",""," -N-     NONE"
" 59","DHCD.VAV6R11:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","DHCD.VAV6R11:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","DHCD.VAV6R11:CLG I GAIN","","","0.01",""," -N-     NONE"
" 65","DHCD.VAV6R11:CLG D GAIN","","","0.0",""," -N-     NONE"
" 66","DHCD.VAV6R11:CLG BIAS","","","0.0","PCT"," -N-     NONE"
" 67","DHCD.VAV6R11:HTG P GAIN","","","10.0",""," -N-     NONE"
" 68","DHCD.VAV6R11:HTG I GAIN","","","0.01",""," -N-     NONE"
" 69","DHCD.VAV6R11:HTG D GAIN","","","0.0",""," -N-     NONE"
" 70","DHCD.VAV6R11:HTG BIAS","","","0.0","PCT"," -N-     NONE"
" 71","DHCD.VAV6R11:FLOW P GAIN","","","0.0",""," -N-     NONE"
" 72","DHCD.VAV6R11:FLOW I GAIN","","","0.01",""," -N-     NONE"
" 73","DHCD.VAV6R11:FLOW D GAIN","","","0.0",""," -N-     NONE"
" 74","DHCD.VAV6R11:FLOW BIAS","","","50.0","PCT"," -N-     NONE"
" 75","DHCD.VAV6R11:FLOW","","","99.75","PCT"," -N-     NONE"
" 76","DHCD.VAV6R11:CTL FLOW MIN","","","420.0"," CFM"," -N-     NONE"
" 77","DHCD.VAV6R11:CTL FLOW MAX","","","1400.0"," CFM"," -N-     NONE"
" 78","DHCD.VAV6R11:CTL TEMP","","","72.0","DEG F"," -N-     NONE"
" 79","DHCD.VAV6R11:CLG LOOPOUT","","","100.0","PCT"," -N-     NONE"
" 80","DHCD.VAV6R11:HTG LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 85","DHCD.VAV6R11:SWITCH LIMIT","","","5.2","PCT"," -N-     NONE"
" 86","DHCD.VAV6R11:SWITCH TIME","","","10.0","MIN"," -N-     NONE"
" 90","DHCD.VAV6R11:SWITCH DBAND","","","1.0","DEG F"," -N-     NONE"
" 92","DHCD.VAV6R11:CTL STPT","","","71.0","DEG F"," -N-     NONE"
" 93","DHCD.VAV6R11:FLOW STPT","","","100.0","PCT"," -N-     NONE"
" 94","DHCD.VAV6R11:CAL AIR","","","NO",""," -N-     NONE"
" 95","DHCD.VAV6R11:CAL SETUP","","","4.0",""," -N-     NONE"
" 96","DHCD.VAV6R11:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","DHCD.VAV6R11:DUCT AREA","","","1.075","SQ. FT"," -N-     NONE"
" 98","DHCD.VAV6R11:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","DHCD.VAV6R11:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","DHCD.VAV6R12","","Descriptor:",""
"","DHCD.VAV6R12:ADDRESS","","","22",""," -N-     NONE"
"  2","DHCD.VAV6R12:APPLICATION","","","2523.0",""," -N-     NONE"
"  3","DHCD.VAV6R12:CHK STATUS","",""," -1.0",""," -N-     NONE"
"  4","DHCD.VAV6R12:ROOM TEMP","","","73.0","DEG F"," -N-     NONE"
"  5","DHCD.VAV6R12:HEAT.COOL","","","COOL",""," -N-     OVRD"
"  6","DHCD.VAV6R12:DAY CLG STPT","","","70.0","DEG F"," -N-     NONE"
"  7","DHCD.VAV6R12:DAY HTG STPT","","","68.0","DEG F"," -N-     NONE"
"  8","DHCD.VAV6R12:NGT CLG STPT","","","82.0","DEG F"," -N-     NONE"
"  9","DHCD.VAV6R12:NGT HTG STPT","","","65.0","DEG F"," -N-     NONE"
" 10","DHCD.VAV6R12:CHK OUT","","","NO",""," -N-     NONE"
" 11","DHCD.VAV6R12:RM STPT MIN","","","55.0","DEG F"," -N-     NONE"
" 12","DHCD.VAV6R12:RM STPT MAX","","","90.0","DEG F"," -N-     NONE"
" 13","DHCD.VAV6R12:RM STPT DIAL","","","73.0","DEG F"," -N-     NONE"
" 14","DHCD.VAV6R12:STPT DIAL","","","YES",""," -N-     NONE"
" 15","DHCD.VAV6R12:AI 3","","","57.5","DEG F"," -N-     NONE"
" 16","DHCD.VAV6R12:FLOW START","","","50.0","PCT"," -N-     NONE"
" 17","DHCD.VAV6R12:FLOW END","","","100.0","PCT"," -N-     NONE"
" 18","DHCD.VAV6R12:WALL SWITCH","","","NO",""," -N-     NONE"
" 19","DHCD.VAV6R12:DI OVRD SW","","","OFF",""," -N-     NONE"
" 20","DHCD.VAV6R12:OVRD TIME","","","0.0","HRS"," -N-     NONE"
" 21","DHCD.VAV6R12:NGT OVRD","","","NIGHT",""," -N-     NONE"
" 22","DHCD.VAV6R12:REHEAT START","","","24.8","PCT"," -N-     NONE"
" 23","DHCD.VAV6R12:REHEAT END","","","74.8","PCT"," -N-     NONE"
" 24","DHCD.VAV6R12:DI 4","","","OFF",""," -N-     NONE"
" 25","DHCD.VAV6R12:DI 3","","","OFF",""," -N-     NONE"
" 29","DHCD.VAV6R12:DAY.NGT","","","DAY",""," -N-     OPER"
" 31","DHCD.VAV6R12:CLG FLOW MIN","","","316.0"," CFM"," -N-     NONE"
" 32","DHCD.VAV6R12:CLG FLOW MAX","","","2200.0"," CFM"," -N-     NONE"
" 33","DHCD.VAV6R12:HTG FLOW MIN","","","316.0"," CFM"," -N-     NONE"
" 34","DHCD.VAV6R12:HTG FLOW MAX","","","780.0"," CFM"," -N-     NONE"
" 35","DHCD.VAV6R12:AIR VOLUME","","","560.0"," CFM"," -N-     NONE"
" 36","DHCD.VAV6R12:FLOW COEFF","","","0.66",""," -N-     NONE"
" 40","DHCD.VAV6R12:AI 4","","","74.0","DEG F"," *F*     NONE"
" 41","DHCD.VAV6R12:DO 1","","","OFF",""," -N-     NONE"
" 42","DHCD.VAV6R12:DO 2","","","OFF",""," -N-     NONE"
" 43","DHCD.VAV6R12:DO 3","","","OFF",""," -N-     NONE"
" 44","DHCD.VAV6R12:DO 4","","","OFF",""," -N-     NONE"
" 48","DHCD.VAV6R12:DMPR COMD","","","23.6","PCT"," -N-     NONE"
" 49","DHCD.VAV6R12:DMPR POS","","","23.2","PCT"," -N-     NONE"
" 51","DHCD.VAV6R12:MTR1 TIMING","","","95.0","SEC"," -N-     NONE"
" 52","DHCD.VAV6R12:VLV COMD","","","0.0","PCT"," -N-     NONE"
" 53","DHCD.VAV6R12:VLV POS","","","0.0","PCT"," -N-     NONE"
" 55","DHCD.VAV6R12:MTR2 TIMING","","","150.0","SEC"," -N-     NONE"
" 56","DHCD.VAV6R12:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","DHCD.VAV6R12:MTR SETUP","","","13.0",""," -N-     NONE"
" 59","DHCD.VAV6R12:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","DHCD.VAV6R12:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","DHCD.VAV6R12:CLG I GAIN","","","0.01",""," -N-     NONE"
" 65","DHCD.VAV6R12:CLG D GAIN","","","0.0",""," -N-     NONE"
" 66","DHCD.VAV6R12:CLG BIAS","","","0.0","PCT"," -N-     NONE"
" 67","DHCD.VAV6R12:HTG P GAIN","","","10.0",""," -N-     NONE"
" 68","DHCD.VAV6R12:HTG I GAIN","","","0.01",""," -N-     NONE"
" 69","DHCD.VAV6R12:HTG D GAIN","","","0.0",""," -N-     NONE"
" 70","DHCD.VAV6R12:HTG BIAS","","","0.0","PCT"," -N-     NONE"
" 71","DHCD.VAV6R12:FLOW P GAIN","","","0.0",""," -N-     NONE"
" 72","DHCD.VAV6R12:FLOW I GAIN","","","0.01",""," -N-     NONE"
" 73","DHCD.VAV6R12:FLOW D GAIN","","","0.0",""," -N-     NONE"
" 74","DHCD.VAV6R12:FLOW BIAS","","","50.0","PCT"," -N-     NONE"
" 75","DHCD.VAV6R12:FLOW","","","25.75","PCT"," -N-     NONE"
" 76","DHCD.VAV6R12:CTL FLOW MIN","","","316.0"," CFM"," -N-     NONE"
" 77","DHCD.VAV6R12:CTL FLOW MAX","","","2200.0"," CFM"," -N-     NONE"
" 78","DHCD.VAV6R12:CTL TEMP","","","73.0","DEG F"," -N-     NONE"
" 79","DHCD.VAV6R12:CLG LOOPOUT","","","13.6","PCT"," -N-     NONE"
" 80","DHCD.VAV6R12:HTG LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 85","DHCD.VAV6R12:SWITCH LIMIT","","","5.2","PCT"," -N-     NONE"
" 86","DHCD.VAV6R12:SWITCH TIME","","","10.0","MIN"," -N-     NONE"
" 90","DHCD.VAV6R12:SWITCH DBAND","","","1.0","DEG F"," -N-     NONE"
" 92","DHCD.VAV6R12:CTL STPT","","","73.0","DEG F"," -N-     NONE"
" 93","DHCD.VAV6R12:FLOW STPT","","","26.0","PCT"," -N-     NONE"
" 94","DHCD.VAV6R12:CAL AIR","","","NO",""," -N-     NONE"
" 95","DHCD.VAV6R12:CAL SETUP","","","4.0",""," -N-     NONE"
" 96","DHCD.VAV6R12:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","DHCD.VAV6R12:DUCT AREA","","","0.775","SQ. FT"," -N-     NONE"
" 98","DHCD.VAV6R12:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","DHCD.VAV6R12:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","DHCD.VAV6R15","","Descriptor:",""
"","DHCD.VAV6R15:ADDRESS","","","25",""," -N-     NONE"
"  2","DHCD.VAV6R15:APPLICATION","","","2523.0",""," -N-     NONE"
"  3","DHCD.VAV6R15:CHK STATUS","",""," -1.0",""," -N-     NONE"
"  4","DHCD.VAV6R15:ROOM TEMP","","","75.0","DEG F"," -N-     NONE"
"  5","DHCD.VAV6R15:HEAT.COOL","","","COOL",""," -N-     OVRD"
"  6","DHCD.VAV6R15:DAY CLG STPT","","","71.0","DEG F"," -N-     NONE"
"  7","DHCD.VAV6R15:DAY HTG STPT","","","68.0","DEG F"," -N-     NONE"
"  8","DHCD.VAV6R15:NGT CLG STPT","","","82.0","DEG F"," -N-     NONE"
"  9","DHCD.VAV6R15:NGT HTG STPT","","","65.0","DEG F"," -N-     NONE"
" 10","DHCD.VAV6R15:CHK OUT","","","NO",""," -N-     NONE"
" 11","DHCD.VAV6R15:RM STPT MIN","","","55.0","DEG F"," -N-     NONE"
" 12","DHCD.VAV6R15:RM STPT MAX","","","90.0","DEG F"," -N-     NONE"
" 13","DHCD.VAV6R15:RM STPT DIAL","","","77.0","DEG F"," -N-     NONE"
" 14","DHCD.VAV6R15:STPT DIAL","","","YES",""," -N-     NONE"
" 15","DHCD.VAV6R15:AI 3","","","59.5","DEG F"," -N-     NONE"
" 16","DHCD.VAV6R15:FLOW START","","","50.0","PCT"," -N-     NONE"
" 17","DHCD.VAV6R15:FLOW END","","","100.0","PCT"," -N-     NONE"
" 18","DHCD.VAV6R15:WALL SWITCH","","","NO",""," -N-     NONE"
" 19","DHCD.VAV6R15:DI OVRD SW","","","OFF",""," -N-     NONE"
" 20","DHCD.VAV6R15:OVRD TIME","","","0.0","HRS"," -N-     NONE"
" 21","DHCD.VAV6R15:NGT OVRD","","","NIGHT",""," -N-     NONE"
" 22","DHCD.VAV6R15:REHEAT START","","","24.8","PCT"," -N-     NONE"
" 23","DHCD.VAV6R15:REHEAT END","","","74.8","PCT"," -N-     NONE"
" 24","DHCD.VAV6R15:DI 4","","","OFF",""," -N-     NONE"
" 25","DHCD.VAV6R15:DI 3","","","OFF",""," -N-     NONE"
" 29","DHCD.VAV6R15:DAY.NGT","","","DAY",""," -N-     OPER"
" 31","DHCD.VAV6R15:CLG FLOW MIN","","","160.0"," CFM"," -N-     NONE"
" 32","DHCD.VAV6R15:CLG FLOW MAX","","","452.0"," CFM"," -N-     NONE"
" 33","DHCD.VAV6R15:HTG FLOW MIN","","","132.0"," CFM"," -N-     NONE"
" 34","DHCD.VAV6R15:HTG FLOW MAX","","","152.0"," CFM"," -N-     NONE"
" 35","DHCD.VAV6R15:AIR VOLUME","","","188.0"," CFM"," -N-     NONE"
" 36","DHCD.VAV6R15:FLOW COEFF","","","0.63",""," -N-     NONE"
" 40","DHCD.VAV6R15:AI 4","","","74.0","DEG F"," *F*     NONE"
" 41","DHCD.VAV6R15:DO 1","","","OFF",""," -N-     NONE"
" 42","DHCD.VAV6R15:DO 2","","","OFF",""," -N-     NONE"
" 43","DHCD.VAV6R15:DO 3","","","OFF",""," -N-     NONE"
" 44","DHCD.VAV6R15:DO 4","","","OFF",""," -N-     NONE"
" 48","DHCD.VAV6R15:DMPR COMD","","","10.0","PCT"," -N-     NONE"
" 49","DHCD.VAV6R15:DMPR POS","","","10.0","PCT"," -N-     NONE"
" 51","DHCD.VAV6R15:MTR1 TIMING","","","95.0","SEC"," -N-     NONE"
" 52","DHCD.VAV6R15:VLV COMD","","","0.0","PCT"," -N-     NONE"
" 53","DHCD.VAV6R15:VLV POS","","","0.0","PCT"," -N-     NONE"
" 55","DHCD.VAV6R15:MTR2 TIMING","","","150.0","SEC"," -N-     NONE"
" 56","DHCD.VAV6R15:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","DHCD.VAV6R15:MTR SETUP","","","13.0",""," -N-     NONE"
" 59","DHCD.VAV6R15:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","DHCD.VAV6R15:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","DHCD.VAV6R15:CLG I GAIN","","","0.01",""," -N-     NONE"
" 65","DHCD.VAV6R15:CLG D GAIN","","","0.0",""," -N-     NONE"
" 66","DHCD.VAV6R15:CLG BIAS","","","0.0","PCT"," -N-     NONE"
" 67","DHCD.VAV6R15:HTG P GAIN","","","10.0",""," -N-     NONE"
" 68","DHCD.VAV6R15:HTG I GAIN","","","0.01",""," -N-     NONE"
" 69","DHCD.VAV6R15:HTG D GAIN","","","0.0",""," -N-     NONE"
" 70","DHCD.VAV6R15:HTG BIAS","","","0.0","PCT"," -N-     NONE"
" 71","DHCD.VAV6R15:FLOW P GAIN","","","0.0",""," -N-     NONE"
" 72","DHCD.VAV6R15:FLOW I GAIN","","","0.01",""," -N-     NONE"
" 73","DHCD.VAV6R15:FLOW D GAIN","","","0.0",""," -N-     NONE"
" 74","DHCD.VAV6R15:FLOW BIAS","","","50.0","PCT"," -N-     NONE"
" 75","DHCD.VAV6R15:FLOW","","","41.5","PCT"," -N-     NONE"
" 76","DHCD.VAV6R15:CTL FLOW MIN","","","160.0"," CFM"," -N-     NONE"
" 77","DHCD.VAV6R15:CTL FLOW MAX","","","452.0"," CFM"," -N-     NONE"
" 78","DHCD.VAV6R15:CTL TEMP","","","75.0","DEG F"," -N-     NONE"
" 79","DHCD.VAV6R15:CLG LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 80","DHCD.VAV6R15:HTG LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 85","DHCD.VAV6R15:SWITCH LIMIT","","","5.2","PCT"," -N-     NONE"
" 86","DHCD.VAV6R15:SWITCH TIME","","","10.0","MIN"," -N-     NONE"
" 90","DHCD.VAV6R15:SWITCH DBAND","","","1.0","DEG F"," -N-     NONE"
" 92","DHCD.VAV6R15:CTL STPT","","","77.0","DEG F"," -N-     NONE"
" 93","DHCD.VAV6R15:FLOW STPT","","","35.5","PCT"," -N-     NONE"
" 94","DHCD.VAV6R15:CAL AIR","","","NO",""," -N-     NONE"
" 95","DHCD.VAV6R15:CAL SETUP","","","4.0",""," -N-     NONE"
" 96","DHCD.VAV6R15:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","DHCD.VAV6R15:DUCT AREA","","","0.55","SQ. FT"," -N-     NONE"
" 98","DHCD.VAV6R15:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","DHCD.VAV6R15:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","DHCD.VAV6R16","","Descriptor:",""
"","DHCD.VAV6R16:ADDRESS","","","26",""," -N-     NONE"
"  2","DHCD.VAV6R16:APPLICATION","","","2523.0",""," -N-     NONE"
"  3","DHCD.VAV6R16:CHK STATUS","",""," -1.0",""," -N-     NONE"
"  4","DHCD.VAV6R16:ROOM TEMP","","","72.75","DEG F"," -N-     NONE"
"  5","DHCD.VAV6R16:HEAT.COOL","","","COOL",""," -N-     OVRD"
"  6","DHCD.VAV6R16:DAY CLG STPT","","","72.0","DEG F"," -N-     NONE"
"  7","DHCD.VAV6R16:DAY HTG STPT","","","70.0","DEG F"," -N-     NONE"
"  8","DHCD.VAV6R16:NGT CLG STPT","","","82.0","DEG F"," -N-     NONE"
"  9","DHCD.VAV6R16:NGT HTG STPT","","","65.0","DEG F"," -N-     NONE"
" 10","DHCD.VAV6R16:CHK OUT","","","NO",""," -N-     NONE"
" 11","DHCD.VAV6R16:RM STPT MIN","","","55.0","DEG F"," -N-     NONE"
" 12","DHCD.VAV6R16:RM STPT MAX","","","90.0","DEG F"," -N-     NONE"
" 13","DHCD.VAV6R16:RM STPT DIAL","","","73.0","DEG F"," -N-     NONE"
" 14","DHCD.VAV6R16:STPT DIAL","","","YES",""," -N-     NONE"
" 15","DHCD.VAV6R16:AI 3","","","60.5","DEG F"," -N-     NONE"
" 16","DHCD.VAV6R16:FLOW START","","","50.0","PCT"," -N-     NONE"
" 17","DHCD.VAV6R16:FLOW END","","","100.0","PCT"," -N-     NONE"
" 18","DHCD.VAV6R16:WALL SWITCH","","","NO",""," -N-     NONE"
" 19","DHCD.VAV6R16:DI OVRD SW","","","OFF",""," -N-     NONE"
" 20","DHCD.VAV6R16:OVRD TIME","","","0.0","HRS"," -N-     NONE"
" 21","DHCD.VAV6R16:NGT OVRD","","","NIGHT",""," -N-     NONE"
" 22","DHCD.VAV6R16:REHEAT START","","","24.8","PCT"," -N-     NONE"
" 23","DHCD.VAV6R16:REHEAT END","","","74.8","PCT"," -N-     NONE"
" 24","DHCD.VAV6R16:DI 4","","","OFF",""," -N-     NONE"
" 25","DHCD.VAV6R16:DI 3","","","OFF",""," -N-     NONE"
" 29","DHCD.VAV6R16:DAY.NGT","","","DAY",""," -N-     OPER"
" 31","DHCD.VAV6R16:CLG FLOW MIN","","","132.0"," CFM"," -N-     NONE"
" 32","DHCD.VAV6R16:CLG FLOW MAX","","","640.0"," CFM"," -N-     NONE"
" 33","DHCD.VAV6R16:HTG FLOW MIN","","","132.0"," CFM"," -N-     NONE"
" 34","DHCD.VAV6R16:HTG FLOW MAX","","","320.0"," CFM"," -N-     NONE"
" 35","DHCD.VAV6R16:AIR VOLUME","","","148.0"," CFM"," -N-     NONE"
" 36","DHCD.VAV6R16:FLOW COEFF","","","0.64",""," -N-     NONE"
" 40","DHCD.VAV6R16:AI 4","","","74.0","DEG F"," *F*     NONE"
" 41","DHCD.VAV6R16:DO 1","","","OFF",""," -N-     NONE"
" 42","DHCD.VAV6R16:DO 2","","","OFF",""," -N-     NONE"
" 43","DHCD.VAV6R16:DO 3","","","OFF",""," -N-     NONE"
" 44","DHCD.VAV6R16:DO 4","","","OFF",""," -N-     NONE"
" 48","DHCD.VAV6R16:DMPR COMD","","","27.6","PCT"," -N-     NONE"
" 49","DHCD.VAV6R16:DMPR POS","","","27.2","PCT"," -N-     NONE"
" 51","DHCD.VAV6R16:MTR1 TIMING","","","95.0","SEC"," -N-     NONE"
" 52","DHCD.VAV6R16:VLV COMD","","","0.0","PCT"," -N-     NONE"
" 53","DHCD.VAV6R16:VLV POS","","","0.0","PCT"," -N-     NONE"
" 55","DHCD.VAV6R16:MTR2 TIMING","","","150.0","SEC"," -N-     NONE"
" 56","DHCD.VAV6R16:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","DHCD.VAV6R16:MTR SETUP","","","13.0",""," -N-     NONE"
" 59","DHCD.VAV6R16:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","DHCD.VAV6R16:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","DHCD.VAV6R16:CLG I GAIN","","","0.01",""," -N-     NONE"
" 65","DHCD.VAV6R16:CLG D GAIN","","","0.0",""," -N-     NONE"
" 66","DHCD.VAV6R16:CLG BIAS","","","0.0","PCT"," -N-     NONE"
" 67","DHCD.VAV6R16:HTG P GAIN","","","10.0",""," -N-     NONE"
" 68","DHCD.VAV6R16:HTG I GAIN","","","0.01",""," -N-     NONE"
" 69","DHCD.VAV6R16:HTG D GAIN","","","0.0",""," -N-     NONE"
" 70","DHCD.VAV6R16:HTG BIAS","","","0.0","PCT"," -N-     NONE"
" 71","DHCD.VAV6R16:FLOW P GAIN","","","0.0",""," -N-     NONE"
" 72","DHCD.VAV6R16:FLOW I GAIN","","","0.01",""," -N-     NONE"
" 73","DHCD.VAV6R16:FLOW D GAIN","","","0.0",""," -N-     NONE"
